questionnaire_id,linkid,sample_value,response_count
Questionnaire/221,36d39dbe-00e2-4e29-f079-3ec8f0119aff,Date of Birth Unknown,326
Questionnaire/221,597f4425-72b3-4bc4-8f38-b742aa3e99cd,Xx,71
Questionnaire/221,77e32953-0679-48b5-f004-1ab4a4ac0271,Straight,380
Questionnaire/221,8460d986-ef71-4997-80ee-7887d8c345e7,96,326
Questionnaire/221,8fb87910-d900-4eea-dbba-dcf76ee6806d,Zero,275
Questionnaire/221,c02a80e7-ebf0-48b5-9752-28a48dba487f,Zx3453,243
Questionnaire/221,c31ef6d1-336b-4260-9881-67ba7b477ae0,,249
Questionnaire/221,e6306275-b989-4375-8527-3a56092081b8,Zuri,410
Questionnaire/221,f9aa068d-8d94-4b3d-b9da-ce05a59cecdd,Prefer not to answer,386
Questionnaire/54,0cfe26b9-8cd8-4d03-938f-991ebab4b3c0,severe-depression,98
Questionnaire/54,4a05b4fe-b514-4751-91be-adb1b278430c,Severe depression,130
Questionnaire/54,9c366bcc-38c8-449f-8823-8a1632f44da3,Very difficult,110
Questionnaire/54,b3d8e9fc-0435-47c5-a3f7-a0ce6cf41879,9,130
Questionnaire/54,f5675128-0cd4-423f-840c-8dcff1e2a429,Task/ff51be1c-de14-43f0-b6fb-9a2555854810/_history/1,104
Questionnaire/56,347352fc-b189-444a-aa22-df4d9e779f67,Quite a bit,24
Questionnaire/56,532fcdbc-38b7-4a35-870c-1d5222e239fb,Quite a bit,32
Questionnaire/56,5bc16477-41ff-485f-a73f-f0caa9c2c0ab,Quite a bit,24
Questionnaire/56,68bec639-6c70-41e0-88f8-fef0ad941b55,Quite a bit,32
Questionnaire/56,6a52200c-3856-4fcc-afe4-b75921da0122,Quite a bit,24
Questionnaire/56,931dc4ee-b677-4812-9372-3fea7012e9bc,,14
Questionnaire/56,9de6571c-3f74-4694-a567-ac5c897f96cb,9,50
Questionnaire/56,b4f73ad2-ed7a-4268-9057-a4a72b50dd10,Quite a bit,32
Questionnaire/56,c8456561-48fb-49b5-a8e6-6f1a7c2ed7e4,true,17
Questionnaire/56,d4b3bbcc-6d23-45e1-9755-1aa0bfc1b646,This score suggests that you may not be experiencing challenges coping after a traumatic event,44
Questionnaire/56,dd349377-e542-4b4f-8fba-795f91431f7d,Other,8
Questionnaire/56,e13d2bb9-20a6-4605-a33f-5d9047f6b6a8,Quite a bit,32
Questionnaire/56,ea00e468-9c26-4a1c-a0af-1b72923b1e2e,severe-ptsd,44
Questionnaire/56,eb42041c-cb74-4d5e-8a29-941776cc0b6e,Quite a bit,24
Questionnaire/57,7239b680-ef7a-4f9f-87ff-a77bf21d96d4,Severe depression,51
Questionnaire/57,7afb89dc-d53b-4dc3-a185-43dbb4854172,9,51
Questionnaire/57,a07491bd-039d-417b-9caf-0af536316594,severe-depression,46
Questionnaire/58,044d9000-1935-4b35-9947-d668de09f10b,Where were you and who spoke first?,8
Questionnaire/58,0984569b-3fd6-4c4e-a391-e68e73b46f00,Let’s try out what you are going to say before you say it at home. Rehearsal before the real event h,3
Questionnaire/58,0a15f38b-027a-42ff-b1e8-ca5e2b313f71,Severe depression,65
Questionnaire/58,0b80fd6e-3e52-4d1f-aa19-bbfdd912d724,Which option or combination of options would you like to try?,18
Questionnaire/58,0c9f8c1d-5827-4d21-bd33-3240fade93ac,Focus on the specific situation,3
Questionnaire/58,0e5c44d8-3ec0-427a-99a5-58c2c9cdf9c3,Would you want to try this at home,8
Questionnaire/58,10cd5560-6c41-41a6-94c5-af74ce96dc90,Severe depression,65
Questionnaire/58,126c7309-8143-4c33-857f-41cc6bed09d8,Let’s try out what you are going to say before you say it at home. Rehearsal before the real event h,18
Questionnaire/58,232484cf-1aee-4bfa-a66e-61494587a16a,You said you don't have anyone close to you. Was there a time when you did? Let’s talk about those p,6
Questionnaire/58,287593c3-4174-45af-a998-71d249230943,Very sad,19
Questionnaire/58,2a5d7010-a84b-414c-adcb-ad0f49a95740,Let’s try out what you are going to say before you say it at home. Rehearsal before the real event h,7
Questionnaire/58,2ef63cf4-b37e-4216-a8e1-db6d1b91cc2a,At office ,1
Questionnaire/58,2efaba4d-f5af-45f3-9340-1ba9b3fffc1c,,8
Questionnaire/58,2f9608db-8796-4f45-89b7-741585b8a362,Would you want to try this at home,5
Questionnaire/58,301ae5ab-7dac-4414-a80a-f8784ba6bf51,,111
Questionnaire/58,3abecf2a-c87b-4fad-96eb-e9abc37e9c54,Task/fed56aeb-7187-4e92-a2e4-ce335525c32f/_history/1,105
Questionnaire/58,3bfee97a-6a0e-4cd0-bdb7-7ffa8d36191f,When did you stop arguing about the problem?,25
Questionnaire/58,3d2ccf9a-0e7b-48a0-8540-44d43b6dacfe,We've been talking about the life changes you are experiencing that are related to your current symp,4
Questionnaire/58,3e0b76f9-0902-43ba-b858-0b1505e9d168,Who supports you?,12
Questionnaire/58,3f63637c-1de2-4851-a088-c3b08152447e,Enterhere,2
Questionnaire/58,4c95559d-86ff-4b87-a271-e52388072a53,Try to be warmer,2
Questionnaire/58,50cf6a9c-a837-4531-a13a-47381657c2b3,Options,3
Questionnaire/58,52f7924d-1c66-4049-8611-26d4e7bcb260,Where were you and who spoke first?,3
Questionnaire/58,547a07c2-f94c-4956-997f-0439626d0251,Some positive progress ,7
Questionnaire/58,5817d327-373e-4fc0-9bac-b64e408b0e7f,Would you want to try this at home,4
Questionnaire/58,5d0b76c5-a416-45a4-a8fc-9889ea840a03,Video telehealth,66
Questionnaire/58,62c9e3f2-30aa-46b0-9190-aa36a1804fdc,,8
Questionnaire/58,62cd085f-52d4-44de-881c-93058f201559,,16
Questionnaire/58,63ac8d07-518c-4791-849a-a9e2c282ce9a,Let’s try out what you are going to say before you say it at home. Rehearsal before the real event h,4
Questionnaire/58,665e1595-f169-4815-9d24-dac265f1809b,What do you miss from your old life?,4
Questionnaire/58,6930d457-7bec-4983-832b-3220b163f505,Loneliness,68
Questionnaire/58,6c0d6638-9b65-4016-b3f0-4008f8e462c2,Task/ff775b5c-fd3b-4d6e-a0da-57bc282c407b/_history/1,105
Questionnaire/58,6c1b2aa7-f244-4d5a-bfc6-e0faef33bfe6,What are the things that are difficult and that you don’t like about the new situation?,4
Questionnaire/58,6fb0c7a5-a211-43ec-af7b-5f1079399133,What do you miss?,14
Questionnaire/58,6ff6f541-cb58-48d3-b7eb-24ab667f0a94,,13
Questionnaire/58,747188c8-4fc0-43ea-92b4-9baa32567f73,What would you like to stay the same in the relationship?,23
Questionnaire/58,7ff4b5cb-2c44-434b-90e9-85c61a858097,Witikio,37
Questionnaire/58,83176bb3-c0cb-445a-a91b-6711635b1414,,18
Questionnaire/58,85a3f14c-e4d8-4c45-9088-967ec4ea0d07,9,106
Questionnaire/58,86bdafab-bb90-429e-8bc5-a90dc46e7263,"Did you ever hit, kick, slap, or push the person?",15
Questionnaire/58,8feb859b-ec9b-40c9-b576-9519401808ef,9,65
Questionnaire/58,94e90f68-ea59-4837-b0ad-452f5f0336c3,This score suggests that you may not be experiencing challenges coping after a traumatic event,49
Questionnaire/58,96171fdd-a424-4c09-91e8-31986ac315f7,9,65
Questionnaire/58,99079ebd-1665-4503-bb37-8de493dd4a21,Work ,48
Questionnaire/58,9cb58d5b-0f2c-48f0-95d2-d861ab30c2a7,Vgtb,5
Questionnaire/58,9cc2834b-0d28-43d0-8811-509995cfcdb8,"What often gets in the way of you initiating, pursuing, or maintaining relationships?",5
Questionnaire/58,9eac8fed-4265-447f-bbde-0986c34f3875,What are your options?,6
Questionnaire/58,9ed77f2a-0d5a-434d-b153-d8deadfbc3f8,What do you see as the problem between the two of you?,30
Questionnaire/58,a4a9cad5-04db-44e5-9a9d-0f1bf40ca840,Life changes,12
Questionnaire/58,a77f07b3-7913-4708-a354-14e503a948f1,Uriejd,9
Questionnaire/58,a7f10195-b859-4670-abbc-a2498c4fe45f,Would you want to give this relationship one more try while we are working together?,22
Questionnaire/58,a9314459-f6d9-4ebb-84e7-f1a1968cfd7c,,81
Questionnaire/58,ac0ade27-9e9a-42a9-8ec6-4e7e79830299,Loneliness,21
Questionnaire/58,b31c0187-3e54-4fcf-9763-8b3f3850be92,"Use ""I"" statements (culturally specific!) and communicate your needs",7
Questionnaire/58,b93eafea-8b01-4b21-994b-c45113622a93,Where were you and who spoke first?,23
Questionnaire/58,bc8f199a-59f0-4184-864d-b1c0befd26df,Were you there?,12
Questionnaire/58,bcb8b5c0-bcd8-4a07-8fe3-9d59916e8b7c,To leave home,4
Questionnaire/58,bed17079-d1e5-4bbe-af07-3d7b6a86243e,"What's one thing you can do this upcoming week? For example, attend a social event, meet a family me",6
Questionnaire/58,c91209cc-1b2c-43f0-83f0-4704418ae2d5,None,1
Questionnaire/58,d8eb3c09-b97d-4d55-9590-e6ce932a7a10,,21
Questionnaire/58,e1755ad4-b33a-44a3-b562-4206a582c28a,Renegotiation,26
Questionnaire/58,e17756cd-4861-4dde-859c-f90241977246,Would you like to have more relationships now?,6
Questionnaire/58,e245b7d9-955a-4c4b-a107-e2bf5d6d2359,"Use ""I"" statements (culturally specific!) and communicate your needs",17
Questionnaire/58,e6befba3-6d25-47ae-9cac-409dfae832a2,Okay,3
Questionnaire/58,e73f462c-e543-4a3d-849d-dbedcb831444,Where were you and who spoke first?,4
Questionnaire/58,eb8828db-1674-47e7-ba9a-e3c161160b65,Where and with whom do you feel the most comfortable? Tell me about those places or people,5
Questionnaire/58,ecd82c04-48de-48ec-8efe-24cbe04cbe4b,Which option or combination of options would you like to try?,4
Questionnaire/58,eea0b1ca-5582-4b45-b5cf-36bc0665ba44,"Use ""I"" statements (culturally specific!) and communicate your needs",5
Questionnaire/58,f39b0b39-2058-4c29-a183-aac5dc70e083,Would you want to try this at home,18
Questionnaire/58,f82f76f4-648a-453a-916d-28795448a758,Which option or combination of options would you like to try?,13
Questionnaire/58,f9543e3c-cbff-4d2a-b3df-bf96e509d9ca,Vhhvbj,10
Questionnaire/59,3212b2b2-f42f-46e9-b6bd-42fc29671da9,severe-anxiety,34
Questionnaire/59,534c4998-b964-4101-b919-ff3c26af9714,9,37
Questionnaire/59,d34c5839-fad9-4824-b2dc-9e0161647402,Severe anxiety,37
Questionnaire/60,347352fc-b189-444a-aa22-df4d9e779f67,Quite a bit,19
Questionnaire/60,532fcdbc-38b7-4a35-870c-1d5222e239fb,Quite a bit,26
Questionnaire/60,5bc16477-41ff-485f-a73f-f0caa9c2c0ab,Quite a bit,20
Questionnaire/60,68bec639-6c70-41e0-88f8-fef0ad941b55,Quite a bit,28
Questionnaire/60,6a52200c-3856-4fcc-afe4-b75921da0122,Quite a bit,20
Questionnaire/60,a51fba17-fccd-4b65-ada3-5c50a75e5d49,,9
Questionnaire/60,b4f73ad2-ed7a-4268-9057-a4a72b50dd10,Quite a bit,26
Questionnaire/60,cbad1c80-ab95-4720-ba6a-0eadd718905d,9,39
Questionnaire/60,d4b3bbcc-6d23-45e1-9755-1aa0bfc1b646,This score suggests that you may not be experiencing challenges coping after a traumatic event,37
Questionnaire/60,e13d2bb9-20a6-4605-a33f-5d9047f6b6a8,Quite a bit,28
Questionnaire/60,e4c58005-803f-4bc3-adaa-1f84c5824b6e,Seeing someone be killed or seriously injured,4
Questionnaire/60,ea00e468-9c26-4a1c-a0af-1b72923b1e2e,severe-ptsd,37
Questionnaire/60,eb42041c-cb74-4d5e-8a29-941776cc0b6e,Quite a bit,20
Questionnaire/60,f5002611-caf9-4792-8d10-e7870459ea17,true,11
Questionnaire/61,45f52042-6802-4d9c-9f86-6578923d0fd1,9,39
Questionnaire/61,4650a511-2184-4b0b-9e43-54f45f4340a9,severe-depression,36
Questionnaire/61,55d78cf4-0963-4c44-af44-6004a8abbb3e,Severe depression,39
Questionnaire/62,3212b2b2-f42f-46e9-b6bd-42fc29671da9,severe-anxiety,25
Questionnaire/62,3e626219-c0e4-465e-92e6-9e976c52614c,9,29
Questionnaire/62,e4155e07-1d18-448f-8111-182bf4149672,Severe anxiety,29
Questionnaire/63,05617430-b835-4ebd-8d6a-ff58ef6d2824,Needs urgent help ,5
Questionnaire/63,0b12311e-d9a3-40b4-bb18-5cc6135a3850,Notes here,5
Questionnaire/63,19dd65c2-8709-4745-81f2-4d4843c4307f,Sadness,5
Questionnaire/63,39dfd1f4-01db-4057-9734-4f2fbd83b8fe,Tunakungojea,7
Questionnaire/63,3ce3bf84-176e-40bc-8075-1517a03c6bef,Wewe ni wetu,7
Questionnaire/63,4602f806-3bf4-4f16-bee1-c2e690dca588,,5
Questionnaire/63,49a270cd-b72b-42a6-92e3-c139f7a85d74,Task/fe906f90-2c45-4f06-b789-62116965ab6f/_history/1,41
Questionnaire/63,4c457ea8-c60d-49f7-b166-ebabf737ab22,rerwer,5
Questionnaire/63,4e9014d1-e07c-492e-897a-3bf7e8f6f018,Referral to mental health specialist,5
Questionnaire/63,6d9345d7-61a0-425b-8496-8b08d68175d0,Feeling changed,1
Questionnaire/63,749d2a97-4195-4516-8079-60638a4d9e82,Notes here,5
Questionnaire/63,7b65857a-5c04-4414-833d-10602f04d299,To be okay alone,6
Questionnaire/63,7db481df-19e5-400c-a206-4811b39485d5,Uji,4
Questionnaire/63,7fef53bc-56db-47ce-8cba-8efd4bcbc318,Wonderful,8
Questionnaire/63,83a63af9-6f49-4fad-bca9-80776fc97be7,Wewe,7
Questionnaire/63,91e7579d-ac74-4d72-955b-1a3675a2e656,Needs urgent help,1
Questionnaire/63,936d5c53-d176-4c63-9a3a-e9e7f9db3f99,Video telehealth,30
Questionnaire/63,978ba6cf-b149-49e2-89c3-89a0e18461bc,Winning,7
Questionnaire/63,9848888d-1ec0-4d43-b53f-7613ba5144fe,Okay,2
Questionnaire/63,9a02423f-9848-4254-b427-3dfa8819d0de,rerer,4
Questionnaire/63,9b602b02-e5f9-4795-9fb9-fc7ae4353a19,Okay ,5
Questionnaire/63,a302513b-141a-4316-9546-d013212a361e,Task/ff92d890-d064-4d2b-99e6-c97bf5726be8/_history/1,41
Questionnaire/63,a3831bfc-0175-4e5a-8d8d-7313c7f2b69b,Referral to mental health specialist,36
Questionnaire/63,a8c2cacf-7ee5-4076-af42-19d0eba0e6d6,reerwer,5
Questionnaire/63,aa30ce6c-4153-46d8-a4af-83012eafa23d,Okay ,5
Questionnaire/63,aa8d0648-9550-489a-9543-4f00d43ba1fe,Okay,6
Questionnaire/63,b46d08e9-6af9-47be-a09a-afd0cfdf41de,2024-10-31,1
Questionnaire/63,ca41ccab-5f0b-4538-b394-ad342a0b5bdc,9,38
Questionnaire/63,cb8337b0-c822-4374-895b-ee875da4d7f6,Uji,8
Questionnaire/63,dd000285-7c36-44b4-82e6-4e8826665036,Not much change but lower depression,4
Questionnaire/63,e67ca22d-e803-4790-bbce-126f2c863490,Work hard,6
Questionnaire/63,ec39511c-de47-469d-ac44-973e3fc08532,2025-02-01,10
Questionnaire/63,fe874736-efd1-4fba-b517-5560489729b0,Muli,4
Questionnaire/69,17b7fda5-514c-4408-88e7-52313ab0ef2f,2024-11-20,8
Questionnaire/69,8489d249-1ef3-4edb-aa99-b5713fd2cb0a,Rer,3
Questionnaire/69,98ac4694-590e-4cc2-83f3-cc6455e688c5,55,8
Questionnaire/69,a11ebb0d-acb3-4038-956b-293a41acb85b,Patient/f01aa0d5-7e65-4f61-a787-ab4dd2535fa6/_history/1,26
Questionnaire/69,b6c21488-87b8-4213-8cd0-d482367669c1,2024-11-19,6
Questionnaire/69,cd73cfdf-6d70-4b42-8887-21e27db0b9ec,Reason Unknown,6
Questionnaire/69,f83bb7c0-dfd6-4aa8-9cb9-89d48b8040ff,Wrong/double entry,26
Questionnaire/q-common-mental-health-symptoms,16d05294-fee9-4d42-8447-0d578a5de192,9,37
Questionnaire/q-common-mental-health-symptoms,347352fc-b189-444a-aa22-df4d9e779f67,Quite a bit,18
Questionnaire/q-common-mental-health-symptoms,4a05b4fe-b514-4751-91be-adb1b278430c,Severe depression,37
Questionnaire/q-common-mental-health-symptoms,532fcdbc-38b7-4a35-870c-1d5222e239fb,Quite a bit,37
Questionnaire/q-common-mental-health-symptoms,583c5b02-b26c-4821-8da8-7ed9066d9d5d,9,37
Questionnaire/q-common-mental-health-symptoms,5bc16477-41ff-485f-a73f-f0caa9c2c0ab,Quite a bit,18
Questionnaire/q-common-mental-health-symptoms,68bec639-6c70-41e0-88f8-fef0ad941b55,Quite a bit,37
Questionnaire/q-common-mental-health-symptoms,6a52200c-3856-4fcc-afe4-b75921da0122,Quite a bit,18
Questionnaire/q-common-mental-health-symptoms,829e6d32-3fa7-4d16-909b-b198aea54603,Severe anxiety,37
Questionnaire/q-common-mental-health-symptoms,9c366bcc-38c8-449f-8823-8a1632f44da3,Very difficult,7
Questionnaire/q-common-mental-health-symptoms,b3d8e9fc-0435-47c5-a3f7-a0ce6cf41879,9,37
Questionnaire/q-common-mental-health-symptoms,b4f73ad2-ed7a-4268-9057-a4a72b50dd10,Quite a bit,37
Questionnaire/q-common-mental-health-symptoms,d4b3bbcc-6d23-45e1-9755-1aa0bfc1b646,This score suggests that you may not be experiencing challenges coping after a traumatic event,37
Questionnaire/q-common-mental-health-symptoms,e13d2bb9-20a6-4605-a33f-5d9047f6b6a8,Quite a bit,37
Questionnaire/q-common-mental-health-symptoms,eb42041c-cb74-4d5e-8a29-941776cc0b6e,Quite a bit,18
Questionnaire/q-financial-wellness-tool,21234567-89ab-cdef-0123-456789abcdef,Yes,36
Questionnaire/q-financial-wellness-tool,31234567-89ab-cdef-0123-456789abcdef,Yes,37
Questionnaire/q-financial-wellness-tool,3456789a-bcde-f012-3456-789abcdef012,Very hard,37
Questionnaire/q-financial-wellness-tool,51234567-89ab-cdef-0123-456789abcdef,Strongly disagree,36
Questionnaire/q-financial-wellness-tool,61234567-89ab-cdef-0123-456789abcdef,Yes,37
Questionnaire/q-financial-wellness-tool,6789abcd-ef01-2345-6789-abcdef012345,Sometimes,37
Questionnaire/q-financial-wellness-tool,91234567-89ab-cdef-0123-456789abcdef,Yes,37
Questionnaire/q-financial-wellness-tool,c1234567-89ab-cdef-0123-456789abcdef,Yes,37
Questionnaire/q-financial-wellness-tool,cdef0123-4567-89ab-cdef-0123456789ab,Sometimes true,37
Questionnaire/q-financial-wellness-tool,f0123456-789a-bcde-f012-3456789abcde,Sometimes true,37
Questionnaire/q-financial-wellness-tool,f1234567-89ab-cdef-0123-456789abcdef,Yes,37
Questionnaire/q-financial-wellness-tool,f1a2b3c4-5e6f-4a1b-8c7d-9e0f1a2b3c4d,Somewhat,37
Questionnaire/q-planning-next-steps,12894a06-d244-4426-06f5-f2a3b4c5d6e7,Referral to mental health specialist,9
Questionnaire/q-planning-next-steps,1d2fdd10-a4d1-43e0-8042-8772146e63f7,Referred ,4
Questionnaire/q-planning-next-steps,256b56d8-c4c2-4313-9e2d-6720941be85f,Okay,10
Questionnaire/q-planning-next-steps,2cb66889-3c74-40ff-be3d-183fdb17ce2d,,30
Questionnaire/q-planning-next-steps,34a56c28-f466-4648-2817-41b2c3d4e5f6,,4
Questionnaire/q-planning-next-steps,34ab6c28-f466-4648-2817-14c5d6e7f8a9,Referres,7
Questionnaire/q-planning-next-steps,34ab6c28-f466-4648-2817-1eacbdcedf01,,8
Questionnaire/q-planning-next-steps,3b9f7e5d-9a66-4c4d-8e1d-4d5e6f7a8b9d,,7
Questionnaire/q-planning-next-steps,3d373ba7-14fa-43bb-bd27-52fad3d2783f,SBIRT - Motivational Interviewing,27
Questionnaire/q-planning-next-steps,45b67d39-0577-4759-3928-52c3d4e5f6a7,Safety,4
Questionnaire/q-planning-next-steps,45bc7d39-0577-4759-3928-2fbdcedf0123,Others,5
Questionnaire/q-planning-next-steps,4ca08f6e-0b77-4d5e-9f2e-5e6f7a8b9cae,Mental health,2
Questionnaire/q-planning-next-steps,56cd8e4a-1688-486a-4a39-3acedf012345,Not interested,1
Questionnaire/q-planning-next-steps,5db19a7f-1c88-4e6f-8a3f-6f7a8b9c0dbf,2025-09-24,7
Questionnaire/q-planning-next-steps,69712544-6237-4962-a455-ee6e9ee80000,,9
Questionnaire/q-planning-next-steps,76ba8dbe-5456-4de4-bdde-4b8059ecfa0e,,12
Questionnaire/q-planning-next-steps,9311146c-720d-47f6-b902-aeecaf3c0574,Hh,1
Questionnaire/q-planning-next-steps,950d904a-da1a-4ccd-988d-ea6b463ee106,2026-05-05,13
Questionnaire/q-planning-next-steps,9a8b7c6d-5e4f-4a3b-2c1d-0e9f8a7b6c5d,,6
Questionnaire/q-planning-next-steps,a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,"SBIRT - Motivational Interviewing<br><span style=""color:#006BBA""><i><b>Recommended</b></i></span>",25
Questionnaire/q-planning-next-steps,ab12d39f-6bdd-4dbf-9f8e-8f13456789ab,,9
Questionnaire/q-planning-next-steps,b1c2d3e4-f5a6-4b7c-8d9e-0f1a2b3c4d5e,They gtycyvuy,20
Questionnaire/q-planning-next-steps,b2c3d4e5-f6a7-4b8c-9d0e-1f2a3b4c5d6e,,13
Questionnaire/q-planning-next-steps,bc23e4a0-7cee-4ec0-a09f-902456789abc,Test,4
Questionnaire/q-planning-next-steps,bc2def4a-7cee-4ec0-a09f-cf3a4b5c6d7e,,3
Questionnaire/q-planning-next-steps,c3d4e5f6-a7b8-4c9d-0e1f-2a3b4c5d6e7f,,18
Questionnaire/q-planning-next-steps,c9d8b7a6-f5e4-4d3c-b2a1-09f8e7d6c5b4,,14
Questionnaire/q-planning-next-steps,cd34f5b1-8dff-4fd1-b1a0-a1356789abcd,Not interested,3
Questionnaire/q-planning-next-steps,cd34f5b1-8dff-4fd1-b1a0-ad3b4c5d6e7f,,7
Questionnaire/q-planning-next-steps,cd3ef5b1-8dff-4fd1-b1a0-da4b5c6d7e8f,Iwbwb,3
Questionnaire/q-planning-next-steps,d0e1f2a3-b4c5-4d6e-7f8a-9b0c1d2e3f4a,Needs checkups,10
Questionnaire/q-planning-next-steps,de4506c2-9e00-40e2-c2b1-be4c5d6e7f8a,Hhh,5
Questionnaire/q-planning-next-steps,de4f06c2-9e00-40e2-c2b1-eb5c6d7e8f90,2025-08-27,3
Questionnaire/q-planning-next-steps,e6a2b8e5-3d5f-4f5a-9a3d-f2e1c0b9a8d7,Referral to mental health specialist,6
Questionnaire/q-planning-next-steps,ef5617d3-af11-41f3-d3c2-cf5d6e7f8a9b,Already received a similar service,1
Questionnaire/q-planning-next-steps,ef5617d3-af11-41f3-d3c2-fcd0e1f2a3b4,,9
Questionnaire/q-planning-next-steps,f06728e4-b022-4204-e4d3-d0e1f2a3b4c5,peace,8
Questionnaire/q-planning-next-steps,f4e3d2c1-b0a9-4988-7766-554433221100,Interested but not now,5
Questionnaire/q-planning-next-steps,fe874736-efd1-4fba-b517-5560489729b0,Willy,16
